id,name,revives,medicalitemsused,bloodwithdrawn,hospital,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,racingpointsearned,raceswon,jailed,peoplebusted,peoplebought,auctionswon,bazaarcustomers,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,dumpfinds,candyused,alcoholused,energydrinkused,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,attackswon,attacksdraw,attacksassisted,yourunaway,attackcriticalhits,attacksstealthed,attackslost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,update
2850338,Slateprism,0,269,26,190,5,1524,0,85,7,0,235,39,13,11,0,0,154,40,0,102,97,0,0,1,0,15,7,0,0,4,0,178,89,0,0,0,1,1,0,1,7,0,1,0,255,0,35,2,197,13,47,0,0,0,0,0,0,0,0,4,73,2025-06-29T12:10:03.285444Z
2850579,certaci2,0,159,34,112,0,293,0,2053,0,0,0,0,7,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,1,0,262,192,8,0,3,0,0,0,6,0,2,0,0,0,83,1,8,6,69,14,12,0,0,1,0,0,0,0,0,1,24,2025-06-29T12:10:03.285444Z
2851574,DHvSS,0,67,9,10,78,12,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,6,0,0,1,0,449,0,0,0,0,3,0,1,0,3,1,2,0,0,16,0,0,0,15,0,1,0,3,0,2,1,0,0,0,0,10,2025-06-29T12:10:03.285444Z
2852329,Doming,13,312,272,29,362,11,819,378,0,0,28,5,2,0,0,0,72,0,0,53,0,0,0,0,0,37,0,0,1,0,0,433,2,0,4,0,1,9,10,11,5,1,2,0,89,0,8,0,48,79,11,0,0,0,0,0,0,0,0,0,56,2025-06-29T12:10:03.285444Z
2852967,LORDVEGA666,0,512,0,211,805,935,157,229,4,16,109,22,6,0,0,0,42,0,7,97,8,0,39,2,108,0,1,0,0,20,605,8,1,2,1,0,1,0,3,3,5,33,1,4,254,8,19,2,159,121,31,0,12,0,0,7,0,0,0,1,60,2025-06-29T12:10:03.285444Z
2854222,Yu-Ri,0,144,7,124,0,17,0,22,135,212,167,16,4803,17,0,0,4,0,0,0,62,5,0,0,0,28,3,0,0,3,0,167,42,0,0,0,0,0,0,0,4,0,0,0,88,1,5,0,91,23,5,0,0,0,0,0,0,0,0,0,85,2025-06-29T12:10:03.285444Z
2855700,KappyK8,0,535,431,75,0,711,18,1861,0,0,160,28,349,458,89,3,74,0,0,42,6,0,12,0,18,3,29,0,0,0,0,154,208,2,0,9,0,0,0,2,7,0,0,0,110,3,2,0,131,52,15,0,0,0,0,0,0,0,0,1,66,2025-06-29T12:10:03.285444Z
2856330,Nemo111213,0,215,0,59,15,1796,0,0,0,2,1,0,10,0,0,0,0,0,0,0,6,22,0,21,16,0,3,0,7,37,272,0,0,1,1,1,3,3,4,6,7,3,0,5,73,2,0,0,27,31,16,0,1,0,0,0,0,0,0,1,54,2025-06-29T12:10:03.285444Z
2856335,Slim_mama,0,157,108,70,0,256,0,0,0,0,0,0,1,0,0,0,0,9,0,11,0,0,41,23,49,0,6,0,1,0,0,0,1,0,0,0,0,0,2,8,3,1,0,0,132,0,1,0,29,61,20,0,1,0,0,0,0,0,0,0,22,2025-06-29T12:10:03.285444Z
2856659,Blazeon,0,367,255,45,2456,165,54,77,19,4,81,8,16,2,2,0,51,27,0,186,0,0,19,20,12,0,0,0,16,2,845,195,0,1,0,0,2,0,17,2,2,16,17,3,280,1,1,1,140,52,7,2,12,0,0,1,0,0,0,0,43,2025-06-29T12:10:03.285444Z
2857538,Neliex,0,116,62,24,14,109,0,380,514,609,133,24,6,29,0,0,5,1,1,0,6,0,8,19,22,0,1,0,13,0,51,627,2,43,0,0,1,0,14,0,12,0,0,0,57,0,2,0,36,0,11,0,0,0,0,0,0,0,130,0,0,2025-06-29T12:10:03.285444Z
2858099,Wickedwaze,6,440,236,81,0,11,1234,21,0,377,0,0,1,0,0,16,128,2,0,164,0,70,0,1,0,124,0,0,0,1,40,582,2,0,1,0,0,0,0,0,8,0,1,0,356,0,2,0,140,99,21,9,0,0,0,0,0,0,0,3,68,2025-06-29T12:10:03.285444Z
2858156,Dax_Da_Infamous,7,47,41,18,0,0,1483,0,0,0,190,27,1,0,0,0,18,0,0,18,0,0,17,0,130,0,0,0,0,1,0,507,0,0,0,0,0,0,0,0,6,0,0,0,160,1,3,0,124,138,0,0,0,0,0,0,0,0,0,0,62,2025-06-29T12:10:03.285444Z
2858312,MassterBakker,0,516,396,13,3,647,3204,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1390,1,0,7,0,0,0,0,3,0,640,7,6,5,4,0,0,1,2,9,15,3,0,1398,0,0,0,432,441,2,21,0,0,0,0,0,0,0,0,71,2025-06-29T12:10:03.285444Z
2858364,Ducati_Jack,0,0,0,3,0,0,0,989,0,221,4,0,1,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,1,484,0,0,0,0,0,0,0,0,1,7,0,0,0,1,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,67,2025-06-29T12:10:03.285444Z
2859049,ShadoeBite,0,51,0,63,0,0,99,1357,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,39,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,2,0,0,0,50,3,2,0,7,16,5,0,0,0,0,0,0,0,0,0,53,2025-06-29T12:10:03.285444Z
2859436,AleKo,0,39,7,17,91,657,2,1203,30,21,8,2,3,0,0,0,0,0,0,7,44,0,0,3,0,0,169,0,0,0,0,477,0,1,0,60,0,0,0,0,5,1,0,0,214,0,4,0,143,182,4,0,0,0,0,0,0,0,0,0,61,2025-06-29T12:10:03.285444Z
2862569,Merzman,0,37,8,24,20,1466,1227,0,0,220,51,11,5,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,72,2025-06-29T12:10:03.285444Z
2862911,Turtlegamgamer2,0,20,0,21,0,10,1232,692,309,1,46,4,3,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,10,51,4,0,0,0,0,0,0,78,0,5,0,0,0,58,0,3,0,45,39,3,0,0,0,0,0,0,0,0,1,62,2025-06-29T12:10:03.285444Z
2863016,Lavelius7,0,21,0,34,0,989,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,23,0,0,0,1,0,245,0,0,25,0,0,0,0,0,0,3,0,0,0,30,0,0,0,14,22,3,0,5,0,0,0,0,0,0,0,26,2025-06-29T12:10:03.285444Z
2863213,shadystan,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,53,3,0,0,41,10,6,0,0,0,0,0,0,0,0,1,3,2025-06-29T12:10:03.285444Z
2863620,Tropic74,0,159,140,29,0,18,64,6,0,803,5,1,1,0,0,0,0,0,10,154,0,0,21,11,6,0,0,0,1,3,18,97,0,5,0,0,0,0,39,0,1,1,2,4,200,5,0,1,137,168,9,0,0,0,0,0,0,0,0,0,20,2025-06-29T12:10:03.285444Z
2864862,Conkington,0,104,83,81,0,1,0,27,0,552,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,5,0,0,0,0,138,48,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,8,5,3,0,5,0,0,0,0,0,0,0,10,2025-06-29T12:10:03.285444Z
2864890,Us3L3sS,0,13,0,3,121,29,641,526,73,0,1,0,4,0,0,0,0,0,0,32,0,0,0,0,6,0,0,0,0,43,0,25,0,0,0,10,0,0,0,0,9,0,0,0,36,0,0,0,17,7,2,0,0,0,0,0,0,0,0,0,75,2025-06-29T12:10:03.285444Z
2866454,ddg,1,124,4,83,231,177,77,0,1,0,0,0,3,0,0,0,3,0,0,0,12,1,0,0,78,0,1,0,0,0,0,165,0,0,0,0,0,0,0,0,2,0,0,3,87,2,5,0,97,62,20,0,0,0,0,0,0,0,0,0,14,2025-06-29T12:10:03.285444Z
2867039,SoupOrNoob,0,647,572,46,0,740,11,0,492,731,245,47,16,95,21,0,57,0,0,23,0,0,9,11,0,13,12,0,18,23,84,418,63,6,0,0,0,0,0,0,6,0,0,0,84,1,2,0,114,14,24,0,0,7,0,2,0,0,1,0,81,2025-06-29T12:10:03.285444Z
2867309,Le_Roi_Fromage,0,4,0,10,0,0,68,0,434,620,310,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
2867654,LoveLlama,0,217,149,52,1,2014,4,22,496,23,373,69,20,98,7,0,1,0,1,5,15,1,2,1,3,0,75,2,2,1,1,596,1,0,0,0,3,1,0,0,2,0,0,0,105,6,31,0,124,61,5,1,0,1,50,1,1,1,1,0,0,2025-06-29T12:10:03.285444Z
2867696,Riverr,0,183,46,12,0,0,0,225,0,521,0,0,1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,2,0,109,0,0,0,0,0,0,1,0,0,0,57,0,0,0,16,8,1,0,0,0,0,0,0,0,0,0,42,2025-06-29T12:10:03.285444Z
2868362,PurpleFire,0,242,199,24,16,296,6,310,512,630,53,19,9,48,1,3,4,0,0,37,18,1,0,1,0,21,3,0,1,1,0,497,70,17,0,0,1,0,0,0,5,0,0,0,80,10,13,0,161,14,11,0,0,0,0,0,0,0,0,0,71,2025-06-29T12:10:03.285444Z
2868667,Sissyray,0,69,3,64,2779,62,20,0,0,0,88,24,3,0,0,0,46,0,0,0,0,0,0,44,17,0,0,0,0,8,0,278,0,0,1,1,0,2,0,0,6,0,0,0,61,0,0,0,2,54,1,0,0,0,0,0,0,0,0,0,64,2025-06-29T12:10:03.285444Z
2869067,Naaaz,0,305,16,194,0,11,5345,0,0,0,160,16,6,1,0,0,34,0,0,82,0,0,1,1,0,17,4,0,0,0,0,7,335,0,0,0,0,0,0,0,10,0,0,0,104,0,1,0,51,16,22,0,0,0,0,0,0,0,0,3,74,2025-06-29T12:10:03.285444Z
2871120,AtomicGarou,0,364,237,109,0,34,55,196,0,960,13,3,2,0,0,0,0,0,0,0,162,0,15,0,0,3,7,0,0,0,0,506,0,0,0,0,0,0,0,0,4,0,0,0,175,1,28,0,297,11,13,14,0,0,0,0,0,0,0,1,48,2025-06-29T12:10:03.285444Z
2871669,Andais,0,198,188,39,0,799,0,492,3,780,43,7,6,0,0,0,0,0,0,32,0,0,2,16,33,0,0,0,0,7,0,901,0,0,0,0,0,1,15,2,6,1,0,0,82,0,10,0,25,56,1,0,0,0,0,0,0,0,0,0,75,2025-06-29T12:10:03.285444Z
2871891,V4RK,0,311,167,33,6,3135,0,0,527,0,307,53,52,141,26,0,233,384,86,0,20,0,0,87,80,0,0,0,2,43,0,686,3,0,1,0,0,0,0,0,0,0,0,0,612,0,11,0,158,78,27,295,0,0,0,0,0,0,0,0,12,2025-06-29T12:10:03.285444Z
2872321,RaJez,0,166,100,69,0,2,1276,0,0,0,80,10,1,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,17,49,3,0,0,0,0,0,0,0,0,6,0,0,0,63,0,9,0,24,2,5,0,0,0,0,0,0,0,0,1,76,2025-06-29T12:10:03.285444Z
2872989,Tones,0,1273,273,14,0,246,0,67,456,1271,147,29,11,3,0,0,1,0,0,49,0,0,2,0,0,0,0,0,1,21,0,707,0,6,0,19,0,0,0,0,5,0,0,0,49,0,20,0,42,9,2,0,0,0,0,0,0,0,0,2,72,2025-06-29T12:10:03.285444Z
2873368,Pelintra,0,276,35,191,309,9,0,1837,1,31,50,10,3,37,0,0,8,1,0,46,0,0,0,10,2,2,0,0,4,2,5,599,13,9,0,0,1,0,18,0,5,0,0,0,60,0,163,1,46,7,46,0,0,0,0,1,0,0,0,0,78,2025-06-29T12:10:03.285444Z
2873640,Riesling,0,56,9,50,2015,24,0,42,57,565,371,66,4,0,0,3,0,0,20,164,0,0,4,0,0,9,0,0,0,0,0,0,102,0,0,0,0,0,0,0,8,0,0,0,186,0,1,0,71,120,0,0,0,0,0,0,0,0,0,1,74,2025-06-29T12:10:03.285444Z
2873995,Mando,0,176,67,60,18,350,1,2232,5,2,102,14,4,0,0,0,49,0,26,122,0,0,10,0,27,164,0,0,0,7,0,86,2,0,0,0,0,0,0,0,7,0,0,0,346,18,5,2,272,183,18,0,0,0,0,8,0,0,0,1,69,2025-06-29T12:10:03.285444Z
2874016,babblingduk,0,360,129,66,5,6,150,2,4,1181,280,42,2,0,0,0,0,0,2,17,1,64,0,0,75,0,0,0,1,35,15,50,1,0,0,0,0,0,0,0,3,0,0,0,158,1,0,0,68,95,8,0,0,0,10,1,0,33,0,0,24,2025-06-29T12:10:03.285444Z
2874431,CyberVitals,7,378,37,227,7,497,0,813,353,224,44,7,9,48,0,2,0,0,0,44,104,8,0,1,1,60,0,0,3,14,0,624,4,0,1,0,5,0,52,1,0,0,30,0,213,5,24,1,199,28,18,0,0,0,1,0,0,0,0,2,72,2025-06-29T12:10:03.285444Z
2874557,Vrbum,0,172,71,35,657,469,282,0,0,0,0,0,3,0,0,0,23,0,0,63,0,0,0,7,2,6,9,0,1,0,0,361,0,0,1,2,0,1,0,0,0,0,0,72,87,1,0,1,59,44,18,22,0,0,0,0,0,0,0,3,6,2025-06-29T12:10:03.285444Z
2874698,Santiims,0,660,602,57,0,3,0,41,524,929,374,61,35,36,495,0,624,0,0,0,17,15,0,18,0,13,4,0,30,0,1,662,0,1,3,0,0,0,0,0,4,0,0,0,77,0,4,0,40,37,4,21,0,0,1,0,0,4,0,1,72,2025-06-29T12:10:03.285444Z
2874868,monkey_,0,73,17,67,0,343,0,841,0,0,0,0,3,0,0,0,0,0,0,7,0,0,21,0,1,0,0,0,0,0,0,49,246,0,0,0,0,0,0,0,4,0,0,0,29,0,12,0,16,23,2,0,0,0,0,0,0,0,0,0,69,2025-06-29T12:10:03.285444Z
2874969,Napalm949,0,13,3,36,0,319,750,0,0,13,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,6,0,21,16,0,0,0,0,0,0,0,0,0,0,56,2025-06-29T12:10:03.285444Z
2875067,Para_Thenics,0,599,527,37,0,644,0,148,123,1154,79,11,3,29,0,0,0,0,0,1,36,2,0,1,0,5,17,0,0,18,0,759,0,0,0,11,0,0,96,2,8,0,1,0,59,0,28,0,44,25,4,0,17,0,0,3,0,0,0,2,73,2025-06-29T12:10:03.285444Z
2875408,Sleviin,1,235,3,191,6,8,201,0,324,1,3,1,8,0,0,0,0,0,0,143,0,0,0,0,51,0,1,0,1,0,0,0,2,0,1,2,1,1,0,1,10,0,2,1,182,1,27,0,88,73,31,0,0,0,0,0,0,0,0,2,60,2025-06-29T12:10:03.285444Z
2875436,MichaelSp,0,586,138,182,0,729,39,11,0,94,0,0,3,0,0,0,0,0,0,48,0,0,8,25,3,115,5,0,5,5,25,19,0,0,0,0,0,0,0,16,2,1,0,0,203,6,6,1,135,45,48,0,1,0,0,0,0,0,0,6,25,2025-06-29T12:10:03.285444Z
2875659,PhoenixFyre,0,552,506,20,659,131,0,1075,497,30,0,0,10,0,0,0,0,0,95,9,0,15,22,88,0,306,1,0,3,10,0,364,57,3,0,3,0,0,0,50,7,3,0,0,164,2,0,87,182,68,8,0,0,0,0,0,0,0,0,2,57,2025-06-29T12:10:03.285444Z
2875897,Gygas,0,664,546,80,0,1923,5,4,1,415,226,43,16,0,0,0,243,20,6,9,43,0,0,1,0,0,50,0,0,66,349,486,0,0,0,11,0,0,0,4,4,14,0,0,128,4,1,1,83,26,11,13,6,0,0,0,0,0,0,2,57,2025-06-29T12:10:03.285444Z
2876705,N8mare,0,229,222,38,0,334,0,314,217,0,27,3,12,23,0,0,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,43,2025-06-29T12:10:03.285444Z
2876738,Deneb22,0,19,0,6,187,746,298,626,74,249,0,0,5,0,0,0,0,70,40,0,0,0,5,0,91,0,0,0,0,0,893,12,0,0,0,0,0,0,0,0,6,0,0,0,206,0,0,0,83,177,5,0,0,0,0,0,0,0,0,0,78,2025-06-29T12:10:03.285444Z
2877227,Xorbi,0,84,18,13,58,876,0,151,266,885,105,13,14,36,0,0,1,1,4,49,0,0,39,0,0,10,3,0,0,7,26,614,5,0,0,0,0,0,0,0,5,0,0,0,102,0,4,3,91,18,2,0,0,0,0,0,0,0,0,0,83,2025-06-29T12:10:03.285444Z
2877873,Scrumx,0,53,3,37,669,262,2,20,479,644,55,8,12,0,0,0,0,0,0,14,0,0,1,2,0,0,0,0,1,0,0,670,0,0,0,0,0,0,49,0,7,0,0,0,18,0,26,0,27,0,7,0,0,0,0,0,0,0,0,1,65,2025-06-29T12:10:03.285444Z
2878445,Deamicle,1,94,9,24,19,198,0,1,0,1662,83,20,5,0,0,0,0,0,0,0,88,0,0,1,0,51,0,0,0,0,0,842,0,0,0,0,0,2,28,0,10,0,0,0,140,1,0,0,60,6,16,12,0,0,0,0,0,0,0,0,66,2025-06-29T12:10:03.285444Z
2879457,MisterCow,0,165,31,122,42,185,11,0,398,420,0,163,16,27,5,0,0,0,0,83,66,14,0,4,0,9,6,0,0,4,0,240,0,0,0,0,0,0,0,0,5,1,0,0,174,2,59,0,142,53,19,0,0,0,0,0,0,0,0,1,68,2025-06-29T12:10:03.285444Z
2880772,Madmertle,0,105,62,64,0,257,1617,536,29,0,51,11,0,0,0,0,5,6,37,1,0,0,0,3,0,41,197,0,1,0,0,759,0,1,1,0,0,0,10,14,6,3,4,1,283,1,1,2,127,228,7,0,0,0,0,1,0,0,0,1,52,2025-06-29T12:10:03.285444Z
2880793,Zauriel,0,246,0,63,0,1895,0,0,459,520,67,69,18,101,0,0,217,0,120,32,115,37,21,8,54,0,0,0,0,0,8,273,192,0,5,0,0,0,7,0,7,0,38,4,152,140,142,0,1132,20,20,6,0,0,0,0,0,0,0,1,76,2025-06-29T12:10:03.285444Z
2880895,tinybliccy,0,1183,424,33,3,91,0,11,18,1607,73,15,11,113,0,0,13,1,0,125,0,0,0,1,9,43,1,0,0,6,0,478,75,0,138,0,2,0,0,0,6,0,14,0,177,1,14,2,124,96,10,0,0,0,0,0,0,0,0,1,74,2025-06-29T12:10:03.285444Z
2882175,Sisyphus,0,11,3,8,0,0,0,0,0,303,3,1,1,11,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,62,2,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,45,2025-06-29T12:10:03.285444Z
2882495,Ichaerus,0,512,360,120,2,1783,16,911,85,599,282,42,8,0,0,0,0,0,0,81,15,0,0,7,52,0,3,0,0,3,634,349,0,0,0,0,0,0,0,0,1,0,4,1,138,0,6,0,82,70,11,219,0,0,24,0,0,0,0,4,0,2025-06-29T12:10:03.285444Z
2882851,Berkshire,0,387,386,4,248,261,17,1581,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,0,2,0,0,0,16,0,11,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2025-06-29T12:10:03.285444Z
2882883,FranGarcia19,0,105,0,35,0,174,0,0,0,464,0,0,2,0,0,0,0,0,0,45,0,0,1,0,70,0,0,0,4,0,0,0,0,1,0,3,0,1,0,3,0,1,0,0,120,0,0,0,83,88,7,0,0,0,0,0,0,0,0,2,4,2025-06-29T12:10:03.285444Z
2883257,Titchy,0,201,104,38,0,1,1,40,518,844,230,48,33,28,3,0,2,0,0,28,0,0,4,2,83,0,4,1,1,0,8,917,10,1,1,0,0,1,0,1,5,0,13,1,120,3,39,0,98,49,15,0,0,0,0,0,0,0,0,1,85,2025-06-29T12:10:03.285444Z
2883334,Ziggy_Goodsbane,0,502,85,93,411,291,116,491,62,444,153,16,6,0,0,0,139,0,0,51,1,0,4,1,0,20,8,0,1,0,331,2,1,1,2,0,0,0,0,1,2,0,2,4,84,4,17,3,66,13,21,0,3,0,0,0,0,0,0,6,43,2025-06-29T12:10:03.285444Z
2883439,Lesrata,0,372,53,85,0,17,0,613,445,756,14,2,31,47,0,0,1,0,36,0,1,42,7,3,3,0,10,0,0,0,0,514,0,0,0,0,0,0,0,0,3,1,0,0,98,0,15,0,79,10,20,1,0,0,0,0,0,0,0,4,56,2025-06-29T12:10:03.285444Z
2883590,DiabetesPringle,0,134,21,72,0,0,0,1604,0,0,7,1,1,0,0,0,0,0,0,0,25,10,8,0,0,92,0,0,1,0,0,5,1,1,4,105,2,0,0,7,29,0,0,1,135,0,4,0,59,114,9,0,0,0,0,0,0,0,0,2,63,2025-06-29T12:10:03.285444Z
2883991,Maenoles,0,348,326,40,0,0,0,0,405,780,40,7,10,0,0,0,0,0,0,28,0,0,11,0,9,0,0,0,5,0,0,655,0,39,0,1,0,0,1,0,2,0,6,0,43,0,0,0,48,10,0,0,0,0,0,0,0,0,0,0,24,2025-06-29T12:10:03.285444Z
2884183,Spiider,0,78,44,4,25,20,994,1519,479,0,130,25,21,109,0,0,3,0,0,11,0,0,9,0,0,40,2,0,0,2,12,674,6,0,0,0,0,0,0,0,8,0,0,0,46,2,0,0,43,14,2,0,0,0,0,0,0,0,0,0,81,2025-06-29T12:10:03.285444Z
2885543,Rebel25NZ,11,218,154,7,0,1490,64,93,468,845,5,31,16,22,0,0,0,0,0,0,0,7,41,8,0,14,11,0,3,5,0,669,0,0,0,0,0,0,0,0,4,0,0,0,84,46,15,0,185,51,2,156,0,0,0,0,0,0,0,0,15,2025-06-29T12:10:03.285444Z
2885804,MrAnon,0,217,85,91,30,162,480,1345,7,239,237,42,3,0,0,1,98,1,2,5,0,35,7,1,0,23,1,0,3,8,0,817,20,0,0,0,0,0,0,0,2,0,0,0,76,4,1,0,85,1,9,0,0,0,0,0,0,0,0,1,84,2025-06-29T12:10:03.285444Z
2885894,BinomialHorse,1,172,60,41,0,1328,0,41,17,12,32,10,5,0,0,0,0,0,0,0,0,0,0,0,50,0,7,0,1,0,0,33,3,0,0,0,0,0,0,0,5,0,0,0,58,10,1,1,86,44,36,4,0,0,0,0,0,0,0,5,44,2025-06-29T12:10:03.285444Z
2886255,Whiskersz,0,104,19,70,323,1867,0,21,408,0,216,44,29,0,0,0,5,0,0,2,0,23,1,0,0,176,9,0,2,0,0,569,7,0,0,0,0,0,0,0,7,0,0,0,203,3,6,0,190,67,6,0,0,0,0,0,0,0,0,0,77,2025-06-29T12:10:03.285444Z
2887642,dape08,0,6761,40,5798,0,1342,0,1,27,793,373,70,16,83,0,0,0,0,0,15,0,0,12,13,11,0,0,0,5,1,33,639,0,0,0,0,0,0,0,0,4,0,0,0,44,0,1,0,32,11,11,0,0,0,0,0,0,0,0,0,84,2025-06-29T12:10:03.285444Z
2888402,Kadusa,0,1,0,2,0,0,0,0,0,665,0,0,0,0,0,0,12,0,0,22,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,14,16,0,0,1,0,0,0,0,0,0,0,11,2025-06-29T12:10:03.285444Z
2888763,Harley_J,9,125,117,28,18,62,513,198,89,58,9,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,156,7,0,0,0,0,0,0,0,1,0,17,2,1,5,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,26,2025-06-29T12:10:03.285444Z
2889011,eaglessword,0,349,67,229,481,292,368,1188,88,227,26,4,2,1,0,0,1,0,15,0,0,126,4,20,1,17,0,0,2,10,16,225,0,0,3,0,0,0,0,0,7,0,322,0,184,0,3,0,55,13,19,0,0,0,0,0,0,0,0,1,82,2025-06-29T12:10:03.285444Z
2889169,Maggindurk,0,133,30,66,85,27,288,56,432,40,96,18,0,0,0,0,31,0,0,0,111,13,0,5,0,0,7,0,3,0,1044,18,4,0,1,25,0,0,0,0,6,0,0,0,139,5,37,0,102,7,10,4,0,0,0,0,0,0,0,2,66,2025-06-29T12:10:03.285444Z
2889423,Ilovetrees69,0,76,30,81,0,88,99,1690,51,145,0,0,4,0,0,0,75,1,42,0,0,10,46,36,6,0,0,4,2,0,0,705,0,0,30,9,3,0,0,0,0,0,4,0,142,0,3,0,63,58,9,20,1,0,8,0,0,0,0,0,10,2025-06-29T12:10:03.285444Z
2890459,Rvro,0,327,289,24,6,21,0,653,0,1268,33,2,3,0,0,0,0,0,0,32,0,0,0,0,112,0,0,0,1,34,869,42,2,4,0,0,0,0,0,18,4,0,0,6,145,0,5,0,30,125,4,0,0,0,0,0,0,0,0,0,77,2025-06-29T12:10:03.285444Z
2892599,EYJL,0,292,266,51,1535,2,0,682,15,0,0,0,2,0,0,0,0,0,0,0,9,0,0,1,14,0,0,0,0,0,0,746,0,0,0,0,0,0,1,0,2,1,2,0,18,0,0,1,13,14,0,0,0,0,0,0,0,0,0,0,48,2025-06-29T12:10:03.285444Z
2892612,Theboyfish,17,39,3,45,0,1172,177,67,0,0,0,0,5,0,0,0,105,0,0,4,4,0,0,49,0,47,2,0,0,1,0,2,0,0,0,17,0,0,0,14,6,0,2,0,103,1,1,1,28,79,7,0,1,0,0,0,0,0,0,3,25,2025-06-29T12:10:03.285444Z
2892867,Polishedfiddle,2,51,9,89,0,324,0,16,0,0,0,0,7,0,0,1,0,0,0,0,0,58,0,0,0,20,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,79,0,5,0,67,6,1,0,0,0,0,0,0,0,0,0,55,2025-06-29T12:10:03.285444Z
2893034,PaleDaughter48,0,128,0,148,17,70,144,761,0,122,19,3,4,0,0,0,27,0,0,67,0,0,56,0,59,22,2,0,8,7,0,7,6,0,0,5,1,0,0,1,6,0,0,0,204,1,3,3,131,109,7,0,0,0,0,0,0,0,0,0,50,2025-06-29T12:10:03.285444Z
2893074,lordofgiza,0,149,135,24,0,819,658,142,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,63,0,0,0,0,2,0,121,7,2,1,0,0,0,1,0,4,1,1,5,65,3,0,0,23,53,1,0,0,0,0,0,0,0,0,1,35,2025-06-29T12:10:03.285444Z
2893185,goatman420,2,134,55,53,350,80,17,6,517,135,100,15,2,0,0,0,0,0,12,0,0,0,0,0,70,0,5,0,18,0,0,607,1,0,0,0,0,0,0,0,0,0,0,0,104,2,1,0,100,58,14,19,0,0,0,0,0,0,0,2,15,2025-06-29T12:10:03.285444Z
2893462,Flower-Power,0,401,335,74,0,7,0,22,6,1182,14,1,2,0,0,0,0,0,30,0,8,0,0,3,9,0,0,0,0,0,0,287,6,0,0,1,0,0,0,0,8,0,0,0,49,0,13,0,20,8,1,0,0,0,0,0,0,0,0,1,57,2025-06-29T12:10:03.285444Z
2893907,Just-A-Fox,1,27,4,17,0,53,1699,0,6,0,0,0,21,35,0,0,0,0,4,0,106,0,0,1,59,0,0,0,1,9,0,344,9,0,0,0,0,0,0,2,8,0,0,0,170,0,2,0,53,103,9,1,0,0,0,0,0,0,0,0,72,2025-06-29T12:10:03.285444Z
2895134,Cellblock73,0,708,650,28,0,1889,0,1,500,7,74,11,7,10,0,0,0,0,0,90,0,0,1,0,0,15,0,0,0,0,0,6,10,0,0,7,0,20,43,1,7,14,0,0,103,2,7,0,66,18,6,0,0,0,0,0,0,0,0,0,91,2025-06-29T12:10:03.285444Z
