UID,Friends,Enemies,Karma,ForumPosts,Detail,Description,Until,Networth,Played
1509687,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,1393511,280575
1509705,0,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,419518102,825919
1509819,1,1,0,4,Staff see notes,In federal jail permanently,1851292800,7664229,0
1509886,1,2,0,14,Account marked for deletion,In federal jail permanently,1851292800,3094377467,1882105
1509997,2,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,-169257840,419005
1509999,2,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,-4064841,433441
1510071,2,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,2074276587,717130
1510148,1,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,2119926450,2057317
1510150,13,9,1,16,Account marked for deletion,In federal jail permanently,1851292800,3493419807,5592340
1510157,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,54968691,120
1510239,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,-21553103,180
1510260,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8852457,140842
1510276,0,1,0,23,Compromising an Account,In federal jail permanently,1851292800,21836412,386698
1510418,3,0,0,29,Account marked for deletion,In federal jail permanently,1851292800,10170163,87581
1510455,0,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,8748701,1551417
1510526,2,3,0,27,Account marked for deletion,In federal jail permanently,1851292800,959910800,963730
1510565,0,0,0,63,Account marked for deletion,In federal jail permanently,1851292800,6638944,120
1510649,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,70597,8586
1510672,0,1,0,11,Account marked for deletion,In federal jail permanently,1851292800,22364058,125214
1510697,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,121075905,163486
1510782,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,-1179031318,188064
1510821,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,19867612,538351
1510831,116,263,201,437,Account marked for deletion,In federal jail permanently,1851292800,662579825,26967042
1510868,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,615706,29388
1510970,0,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,750939,245195
1511003,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,275164,360
1511058,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3023982,19668
1511135,0,1,0,6,Account marked for deletion,In federal jail permanently,1851292800,4678017,127865
1511214,2,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,41475492,320605
1511250,0,0,0,231,Account marked for deletion,In federal jail permanently,1851292800,473283,125430
1511261,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,23807494,130533
1511287,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1181390,36211
1511295,3,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,108296034,526678
1511310,3,2,0,0,Account marked for deletion,In federal jail permanently,1851292800,2314606618,2504015
1511312,1,2,0,0,Account marked for deletion,In federal jail permanently,1851292800,1079025393,0
1511365,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1225856,17714
1511387,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,12040845,76553
1511503,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,16902085,0
1511526,8,6,0,21,Account marked for deletion,In federal jail permanently,1851292800,1072041528,4490112
1511670,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1452466,0
1511690,0,0,0,8,Account marked for deletion,In federal jail permanently,1851292800,33165694,469336
1511698,0,2,0,2,Account marked for deletion,In federal jail permanently,1851292800,76352144,831158
1511874,2,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,27417146,0
1511968,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-224866290,138303
1511970,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,52563190,634414
1511995,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,456408234,282475
1512002,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,7028792,26627
1512065,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,34326449,45735
1512090,0,0,0,16,Account marked for deletion,In federal jail permanently,1851292800,40798386,173835
1512113,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,31932095,230714
1512238,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,34958737,52424
1512243,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,1116478,16946
1512255,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,22774241,207327
1512265,0,2,0,31,Account marked for deletion,In federal jail permanently,1851292800,66246163,404518
1512351,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,5066160,216575
1512459,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,54907,277
1512512,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,26598639,757676
1512527,1,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,717081,5539
1512568,0,1,0,49,Account marked for deletion,In federal jail permanently,1851292800,20167669,69
1512596,1,1,0,144,Account marked for deletion,In federal jail permanently,1851292800,1189894125,1075074
1512637,1,0,1,10,Account marked for deletion,In federal jail permanently,1851292800,14373044187,1841857
1512707,1,2,3,19,Account marked for deletion,In federal jail permanently,1851292800,641457,1754331
1512756,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,11803268,70913
1512766,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,44168830,174013
1512911,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8370041,0
1513021,1,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,323225365,361167
1513048,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,335208386,726520
1513241,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4802902,81336
1513540,8,7,0,346,Account marked for deletion,In federal jail permanently,1851292800,273644380,7428834
1513542,1,1,0,4,Account marked for deletion,In federal jail permanently,1851292800,170630223,0
1513549,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1006584221,71793
1513600,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,7180629,86887
1513792,0,0,0,9,Account marked for deletion,In federal jail permanently,1851292800,2450030,161673
1513830,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,14673884,5457
1513841,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,15405016,237001
1513885,5,17,0,583,Account marked for deletion,In federal jail permanently,1851292800,307800,3079042
1514018,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,163305,0
1514033,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-1286443,0
1514043,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3035478,6384
1514048,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,422799,0
1514121,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4420439,0
1514211,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,15775705,16947
1514213,0,1,0,0,Staff See Notes,In federal jail permanently,1851292800,163575,0
1514229,17,13,0,1578,Account marked for deletion,In federal jail permanently,1851292800,114675527,3613556
1514254,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,1842604,18694
1514280,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,79279435,29707
1514283,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,28215261,25119
1514316,0,0,0,6,Multiple Accounts,In federal jail permanently,1851292800,4915197,49026
1514338,0,5,0,2,Account marked for deletion,In federal jail permanently,1851292800,144871913,1138723
1514340,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,448269,0
1514344,0,1,0,3,Account marked for deletion,In federal jail permanently,1851292800,163776,0
1514417,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4289814,113604
1514536,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1789220,8208
1514597,0,1,0,24,Account marked for deletion,In federal jail permanently,1851292800,2613934,0
1514664,0,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,5854935,4235
1514734,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8854303,0
1514801,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,8178187,94018
1514836,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,67349309,27080
1514840,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,31459880,26367
1514902,2,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,16641572,0
1514930,0,2,0,125,Account marked for deletion,In federal jail permanently,1851292800,58778311,420746
1514961,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2160768,108890
1515024,2,2,0,13,Account marked for deletion,In federal jail permanently,1851292800,89078562,547107
1515081,1,3,0,39,Account marked for deletion,In federal jail permanently,1851292800,87887892,1096357
1515099,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,15438077,243840
1515108,9,4,0,179,Account marked for deletion,In federal jail permanently,1851292800,6247517529,1493
1515124,1,0,0,0,Compromising an Account,In federal jail permanently,1851292800,17118110,682099
1515127,0,1,0,9,Account marked for deletion,In federal jail permanently,1851292800,16602956,243654
1515132,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,726363,25706
1515147,0,0,0,8,Account marked for deletion,In federal jail permanently,1851292800,6560149,72233
1515242,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6317285,33749
1515292,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1069341,51306
1515330,0,1,0,155,Account marked for deletion,In federal jail permanently,1851292800,254506486,774396
1515336,3,5,0,4,Account marked for deletion,In federal jail permanently,1851292800,186482798,3805156
1515561,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,52190721,35034
1515631,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2230793,46714
1515634,1,1,0,37,Account marked for deletion,In federal jail permanently,1851292800,21300664,840871
1515720,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,96312606,194641
1515731,2,4,0,148,Account marked for deletion,In federal jail permanently,1851292800,61348122,0
1515795,1,0,0,20,Account marked for deletion,In federal jail permanently,1851292800,19889642,223993
1515862,3,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,120323130,766747
1515877,2,0,0,57,Compromising an Account,In federal jail permanently,1851292800,493129635,922900
1515960,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5473494,19661
1515998,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,5019004,353171
1516255,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,23370578,69984
1516268,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2055002401,563271
1516428,1,0,0,31,Account marked for deletion,In federal jail permanently,1851292800,29394545,0
1516496,1,0,0,20,Account marked for deletion,In federal jail permanently,1851292800,6593685,41691
1516587,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,7431449,149788
