NumID,status_descr,status_details,playername,level,playerage,rank,InitSignUp,last_action,total_duration,total_units,Date Added
2808805,In federal jail permanently,Account marked for deletion,Ragardio,1,62,Absolute beginner Deserter,8/10/2022 12:47:59 PM,8/10/2022 12:50:18 PM,62,days,10/11/2022 10:21:41 AM
2808829,In federal jail permanently,Account marked for deletion,Tehran-,1,62,Absolute beginner Deserter,8/10/2022 3:00:49 PM,8/10/2022 6:06:06 PM,62,days,10/11/2022 10:21:41 AM
2808870,In federal jail permanently,Account marked for deletion,Miniondude8,1,62,Absolute beginner Deserter,8/10/2022 5:14:36 PM,8/11/2022 4:53:41 AM,61,days,10/11/2022 10:21:41 AM
2808954,In federal jail permanently,Account marked for deletion,Gubbig,1,61,Absolute beginner Deserter,8/10/2022 9:16:50 PM,8/10/2022 9:41:15 PM,61,days,10/11/2022 10:21:41 AM
2808962,In federal jail permanently,Account marked for deletion,LossesDude,2,61,Beginner Samaritan,8/10/2022 9:40:01 PM,8/16/2022 12:59:28 PM,56,days,10/11/2022 10:21:41 AM
2808980,In federal jail permanently,Account marked for deletion,Edisemi,3,61,Inexperienced Nudist,8/10/2022 10:45:17 PM,8/21/2022 7:42:59 AM,51,days,10/11/2022 10:21:41 AM
2809051,In federal jail permanently,Account marked for deletion,yourdevotedman,12,61,Below average Nudist,8/11/2022 6:52:04 AM,9/21/2022 11:18:17 AM,20,days,10/11/2022 10:21:41 AM
2809077,In federal jail temporarily,Account held until further notice,LinXian,10,61,Novice Nudist,8/11/2022 8:44:37 AM,8/16/2022 12:16:41 AM,56,days,10/11/2022 10:21:41 AM
2809122,In federal jail permanently,Account marked for deletion,Makemahneeh,2,61,Beginner Loser,8/11/2022 12:50:56 PM,8/15/2022 12:30:19 PM,57,days,10/11/2022 10:21:41 AM
2809137,In federal jail permanently,Account marked for deletion,BlackCat_007,1,61,Absolute beginner Loser,8/11/2022 1:35:06 PM,8/15/2022 4:05:50 PM,57,days,10/11/2022 10:21:41 AM
2809183,In federal jail permanently,Staff see notes,Crazy-Horse,1,61,Absolute beginner Deserter,8/11/2022 4:26:45 PM,8/12/2022 4:27:23 AM,60,days,10/11/2022 10:21:41 AM
2809341,In federal jail permanently,Account marked for deletion,LaDa,9,60,Novice Outcast,8/12/2022 4:05:36 AM,9/14/2022 9:33:50 AM,27,days,10/11/2022 10:21:41 AM
2809343,In federal jail permanently,Account marked for deletion,MahneehLover,2,60,Beginner Loser,8/12/2022 4:13:06 AM,8/12/2022 11:49:21 PM,59,days,10/11/2022 10:21:41 AM
2809368,In federal jail permanently,Account marked for deletion,ArturMorgan,3,60,Beginner Nudist,8/12/2022 7:10:15 AM,8/13/2022 7:09:18 PM,59,days,10/11/2022 10:21:41 AM
2809399,In federal jail permanently,Account marked for deletion,Lima-,1,60,Absolute beginner Deserter,8/12/2022 10:01:21 AM,8/12/2022 10:25:55 AM,60,days,10/11/2022 10:21:41 AM
2809411,In federal jail permanently,Staff see notes,Dilson,1,60,Absolute beginner Deserter,8/12/2022 11:27:54 AM,8/12/2022 11:28:58 AM,60,days,10/11/2022 10:21:41 AM
2809416,In federal jail permanently,Account marked for deletion,Pikachu2233,1,60,Absolute beginner Deserter,8/12/2022 11:48:09 AM,8/12/2022 11:48:10 AM,60,days,10/11/2022 10:21:41 AM
2809417,In federal jail permanently,Staff see notes,Muwadat,1,60,Absolute beginner Deserter,8/12/2022 11:55:16 AM,8/12/2022 12:05:36 PM,60,days,10/11/2022 10:21:41 AM
2809419,In federal jail permanently,Account marked for deletion,Pikachuuu1,1,60,Absolute beginner Deserter,8/12/2022 11:58:01 AM,8/12/2022 11:58:02 AM,60,days,10/11/2022 10:21:41 AM
2809427,In federal jail permanently,Account marked for deletion,JackWesker,1,60,Absolute beginner Deserter,8/12/2022 12:27:41 PM,8/12/2022 12:27:42 PM,60,days,10/11/2022 10:21:41 AM
2809446,In federal jail permanently,Account marked for deletion,-Charlie-11,1,60,Absolute beginner Deserter,8/12/2022 1:48:35 PM,8/12/2022 2:20:23 PM,60,days,10/11/2022 10:21:41 AM
2809457,In federal jail permanently,Account marked for deletion,-Green,1,60,Absolute beginner Deserter,8/12/2022 2:30:45 PM,8/12/2022 2:35:19 PM,60,days,10/11/2022 10:21:41 AM
2809479,In federal jail permanently,Account marked for deletion,Sourab,1,60,Absolute beginner Deserter,8/12/2022 3:35:09 PM,8/12/2022 5:37:57 PM,60,days,10/11/2022 10:21:41 AM
2809630,In federal jail permanently,Account marked for deletion,KingSigil,1,59,Absolute beginner Deserter,8/13/2022 2:52:33 AM,8/13/2022 2:54:13 AM,59,days,10/11/2022 10:21:41 AM
2809689,In federal jail permanently,Account marked for deletion,-RazorXX,1,59,Absolute beginner Deserter,8/13/2022 7:39:35 AM,8/13/2022 8:47:32 AM,59,days,10/11/2022 10:21:41 AM
2809691,In federal jail permanently,Staff see notes,VincentGhostman,2,59,Beginner Sage,8/13/2022 7:50:12 AM,8/16/2022 4:50:03 PM,56,days,10/11/2022 10:21:41 AM
2809732,In federal jail permanently,Account marked for deletion,Mr-Crazy,1,59,Absolute beginner Deserter,8/13/2022 11:48:44 AM,8/13/2022 11:49:59 AM,59,days,10/11/2022 10:21:41 AM
2809738,In federal jail permanently,Account marked for deletion,Mazeh,1,59,Absolute beginner Deserter,8/13/2022 12:02:10 PM,8/13/2022 12:23:50 PM,59,days,10/11/2022 10:21:41 AM
2809750,In federal jail permanently,Account marked for deletion,Mba23,1,59,Absolute beginner Punchbag,8/13/2022 12:46:02 PM,8/31/2022 9:44:34 PM,40,days,10/11/2022 10:21:41 AM
2809752,In federal jail permanently,Account marked for deletion,Pelosi,1,59,Absolute beginner Deserter,8/13/2022 12:49:06 PM,8/13/2022 1:06:50 PM,59,days,10/11/2022 10:21:41 AM
2809795,In federal jail permanently,Account marked for deletion,Turd-Burger,5,59,Inexperienced Nudist,8/13/2022 3:56:02 PM,8/17/2022 11:11:57 AM,55,days,10/11/2022 10:21:41 AM
2809799,In federal jail permanently,Account marked for deletion,JASIM-,1,59,Absolute beginner Deserter,8/13/2022 4:15:32 PM,8/13/2022 4:28:19 PM,59,days,10/11/2022 10:21:41 AM
2809972,In federal jail permanently,Account marked for deletion,BillyFlaco,4,58,Inexperienced Nudist,8/14/2022 5:09:37 AM,8/20/2022 9:19:28 PM,51,days,10/11/2022 10:21:41 AM
2810000,In federal jail permanently,Account marked for deletion,Dhanush_,1,58,Absolute beginner Deserter,8/14/2022 7:33:58 AM,8/14/2022 8:11:57 AM,58,days,10/11/2022 10:21:41 AM
2810010,In federal jail permanently,Account marked for deletion,Santhosh-,1,58,Absolute beginner Deserter,8/14/2022 8:23:49 AM,8/14/2022 9:37:48 AM,58,days,10/11/2022 10:21:41 AM
2810036,In federal jail permanently,Staff see notes,Shaks11,1,58,Absolute beginner Deserter,8/14/2022 9:44:53 AM,8/14/2022 10:44:09 AM,58,days,10/11/2022 10:21:41 AM
2810052,In federal jail permanently,Account marked for deletion,Kum4Me,4,58,Inexperienced Nudist,8/14/2022 11:17:31 AM,8/17/2022 12:54:41 PM,55,days,10/11/2022 10:21:41 AM
2810058,In federal jail permanently,Staff see notes,pokimane_,1,58,Absolute beginner Deserter,8/14/2022 11:21:40 AM,8/14/2022 11:40:11 AM,58,days,10/11/2022 10:21:41 AM
2810072,In federal jail permanently,Account marked for deletion,Sletherin,1,58,Absolute beginner Deserter,8/14/2022 11:52:40 AM,8/14/2022 11:56:10 AM,58,days,10/11/2022 10:21:41 AM
2810168,In federal jail permanently,Account marked for deletion,Iamtheo,3,58,Inexperienced Nudist,8/14/2022 4:17:12 PM,8/23/2022 1:22:20 PM,49,days,10/11/2022 10:21:41 AM
2810177,In federal jail permanently,Account marked for deletion,nomiS123,5,58,Inexperienced Nudist,8/14/2022 4:46:54 PM,9/11/2022 6:58:48 AM,30,days,10/11/2022 10:21:41 AM
2810201,In federal jail permanently,Account marked for deletion,drdf66tf5t,1,58,Absolute beginner Samaritan,8/14/2022 5:51:51 PM,8/16/2022 7:44:01 PM,56,days,10/11/2022 10:21:41 AM
2810391,In federal jail permanently,Account marked for deletion,Fistula,1,57,Absolute beginner Deserter,8/15/2022 4:34:55 AM,8/15/2022 5:17:21 AM,57,days,10/11/2022 10:21:41 AM
2810416,In federal jail permanently,Account marked for deletion,pokiman,1,57,Absolute beginner Sage,8/15/2022 7:10:11 AM,8/16/2022 9:28:20 AM,56,days,10/11/2022 10:21:41 AM
2810435,In federal jail permanently,Account marked for deletion,Kum4You,3,57,Beginner Nudist,8/15/2022 8:29:38 AM,8/17/2022 11:01:31 AM,55,days,10/11/2022 10:21:41 AM
2810490,In federal jail permanently,Staff see notes,daddyfiraeeze,1,57,Absolute beginner Deserter,8/15/2022 11:20:48 AM,8/15/2022 2:12:57 PM,57,days,10/11/2022 10:21:41 AM
2810540,In federal jail permanently,Staff see notes,idrop17dottlers,1,57,Absolute beginner Deserter,8/15/2022 2:23:06 PM,8/15/2022 2:42:12 PM,57,days,10/11/2022 10:21:41 AM
2810552,In federal jail permanently,Staff see notes,iLmbakaDS123,1,57,Absolute beginner Deserter,8/15/2022 2:45:09 PM,8/15/2022 2:45:10 PM,57,days,10/11/2022 10:21:41 AM
2810632,In federal jail permanently,Account marked for deletion,-__--__-__--__-,4,57,Beginner Nudist,8/15/2022 6:38:29 PM,8/16/2022 1:31:30 PM,56,days,10/11/2022 10:21:41 AM
2810669,In federal jail permanently,Staff see notes,Garywilson,1,56,Absolute beginner Deserter,8/15/2022 8:35:44 PM,8/15/2022 10:45:47 PM,56,days,10/11/2022 10:21:41 AM
2810735,In federal jail permanently,Account marked for deletion,BlindingLights,3,56,Beginner Nudist,8/16/2022 3:00:01 AM,8/20/2022 11:43:40 AM,52,days,10/11/2022 10:21:41 AM
2810810,In federal jail permanently,Account marked for deletion,Bilgic,1,56,Absolute beginner Deserter,8/16/2022 8:03:47 AM,8/16/2022 8:24:20 AM,56,days,10/11/2022 10:21:41 AM
2810835,In federal jail permanently,Staff see notes,Commander-,1,56,Absolute beginner Deserter,8/16/2022 9:43:40 AM,8/16/2022 9:47:37 AM,56,days,10/11/2022 10:21:41 AM
2810872,In federal jail permanently,Account marked for deletion,SignaRed,1,56,Absolute beginner Deserter,8/16/2022 11:20:35 AM,8/16/2022 11:24:34 AM,56,days,10/11/2022 10:21:41 AM
2810879,In federal jail permanently,Account marked for deletion,Sacronic,1,56,Absolute beginner Deserter,8/16/2022 11:54:58 AM,8/16/2022 11:54:59 AM,56,days,10/11/2022 10:21:41 AM
2810883,In federal jail permanently,Account marked for deletion,Froggeon,2,56,Beginner Loser,8/16/2022 12:01:27 PM,8/18/2022 11:57:15 AM,54,days,10/11/2022 10:21:41 AM
2810921,In federal jail permanently,Account marked for deletion,OwaisKhan786,3,56,Beginner Nudist,8/16/2022 1:54:22 PM,8/17/2022 2:50:13 PM,55,days,10/11/2022 10:21:41 AM
2810931,In federal jail permanently,Staff see notes,--Lucy,1,56,Absolute beginner Deserter,8/16/2022 2:17:53 PM,8/16/2022 6:05:26 PM,56,days,10/11/2022 10:21:41 AM
2810941,In federal jail permanently,Account marked for deletion,Shaybakhan,3,56,Beginner Nudist,8/16/2022 2:34:40 PM,8/17/2022 7:07:38 AM,55,days,10/11/2022 10:21:41 AM
2810959,In federal jail permanently,Account marked for deletion,Dog-meat,4,56,Beginner Nudist,8/16/2022 3:16:06 PM,8/17/2022 4:01:19 PM,55,days,10/11/2022 10:21:41 AM
2811002,In federal jail permanently,Account marked for deletion,Aftabkhan,3,56,Beginner Nudist,8/16/2022 5:23:50 PM,8/17/2022 12:12:02 PM,55,days,10/11/2022 10:21:41 AM
2811030,In federal jail permanently,Account marked for deletion,john5738393747,1,56,Absolute beginner Deserter,8/16/2022 6:12:50 PM,8/16/2022 6:17:40 PM,56,days,10/11/2022 10:21:41 AM
2811120,In federal jail permanently,Account marked for deletion,Laime,1,55,Absolute beginner Deserter,8/17/2022 12:27:02 AM,8/17/2022 12:46:31 AM,55,days,10/11/2022 10:21:41 AM
2811285,In federal jail permanently,Account marked for deletion,asacshraeder,1,55,Absolute beginner Deserter,8/17/2022 11:21:57 AM,8/17/2022 11:24:28 AM,55,days,10/11/2022 10:21:41 AM
2811350,In federal jail permanently,Account marked for deletion,Salminco,1,55,Absolute beginner Deserter,8/17/2022 2:43:31 PM,8/17/2022 2:45:59 PM,55,days,10/11/2022 10:21:41 AM
2811382,In federal jail permanently,Account marked for deletion,VanHelwig,17,55,Average Nudist,8/17/2022 4:26:01 PM,9/28/2022 3:23:23 PM,13,days,10/11/2022 10:21:41 AM
2811390,In federal jail permanently,Account marked for deletion,Sherlock-,1,55,Absolute beginner Deserter,8/17/2022 5:09:34 PM,8/18/2022 6:28:14 AM,54,days,10/11/2022 10:21:41 AM
2811565,In federal jail permanently,Account marked for deletion,HULK-,1,54,Absolute beginner Deserter,8/18/2022 7:18:44 AM,8/18/2022 7:31:00 AM,54,days,10/11/2022 10:21:41 AM
2811569,In federal jail permanently,Account marked for deletion,Zalilun,1,54,Absolute beginner Deserter,8/18/2022 7:33:49 AM,8/18/2022 7:34:58 AM,54,days,10/11/2022 10:21:41 AM
2811572,In federal jail permanently,Account marked for deletion,Lund-,1,54,Absolute beginner Deserter,8/18/2022 7:38:24 AM,8/18/2022 7:44:18 AM,54,days,10/11/2022 10:21:41 AM
2811579,In federal jail permanently,Account marked for deletion,Bharwaji,1,54,Absolute beginner Deserter,8/18/2022 7:58:27 AM,8/18/2022 8:01:57 AM,54,days,10/11/2022 10:21:41 AM
2811585,In federal jail permanently,Account marked for deletion,ZackBurg,1,54,Absolute beginner Deserter,8/18/2022 8:23:52 AM,8/18/2022 8:31:20 AM,54,days,10/11/2022 10:21:41 AM
2811592,In federal jail permanently,Account marked for deletion,Crazy_Gunner,1,54,Absolute beginner Deserter,8/18/2022 8:39:36 AM,8/18/2022 8:44:32 AM,54,days,10/11/2022 10:21:41 AM
2811593,In federal jail permanently,Account marked for deletion,Dizzy_Beast,1,54,Absolute beginner Deserter,8/18/2022 8:42:47 AM,8/18/2022 8:45:24 AM,54,days,10/11/2022 10:21:41 AM
2811612,In federal jail permanently,Account marked for deletion,Dysnia,1,54,Absolute beginner Deserter,8/18/2022 9:31:19 AM,8/18/2022 9:51:09 AM,54,days,10/11/2022 10:21:41 AM
2811614,In federal jail permanently,Account marked for deletion,Hikaru-,1,54,Absolute beginner Deserter,8/18/2022 9:36:39 AM,8/18/2022 10:02:02 AM,54,days,10/11/2022 10:21:41 AM
2811650,In federal jail permanently,Account marked for deletion,Geun,1,54,Absolute beginner Deserter,8/18/2022 11:28:43 AM,8/18/2022 11:59:27 AM,54,days,10/11/2022 10:21:41 AM
2811662,In federal jail permanently,Staff see notes,Neyoomii,1,54,Absolute beginner Deserter,8/18/2022 12:20:18 PM,8/18/2022 12:20:18 PM,54,days,10/11/2022 10:21:41 AM
2811665,In federal jail permanently,Staff see notes,Neyoomi,1,54,Absolute beginner Deserter,8/18/2022 12:27:29 PM,8/18/2022 12:27:30 PM,54,days,10/11/2022 10:21:41 AM
2811667,In federal jail permanently,Account marked for deletion,--Kim,1,54,Absolute beginner Deserter,8/18/2022 12:32:11 PM,8/18/2022 12:42:38 PM,54,days,10/11/2022 10:21:41 AM
2811684,In federal jail permanently,Account marked for deletion,MiePa,3,54,Beginner Loser,8/18/2022 1:14:46 PM,8/20/2022 5:34:18 AM,52,days,10/11/2022 10:21:41 AM
2811720,In federal jail permanently,Staff see notes,Bolverkr-,1,54,Absolute beginner Deserter,8/18/2022 2:53:07 PM,8/18/2022 3:26:59 PM,54,days,10/11/2022 10:21:41 AM
2811726,In federal jail permanently,Staff see notes,Taylor365,3,54,Beginner Nudist,8/18/2022 3:05:00 PM,8/22/2022 3:41:35 PM,50,days,10/11/2022 10:21:41 AM
2811729,In federal jail permanently,Staff see notes,misterfej,1,54,Absolute beginner Deserter,8/18/2022 3:21:21 PM,8/18/2022 3:21:22 PM,54,days,10/11/2022 10:21:41 AM
2811734,In federal jail permanently,Staff see notes,--CR7,1,54,Absolute beginner Deserter,8/18/2022 3:40:49 PM,8/18/2022 3:46:36 PM,54,days,10/11/2022 10:21:41 AM
2811736,In federal jail permanently,Account marked for deletion,Shaaban,1,54,Absolute beginner Deserter,8/18/2022 3:42:35 PM,8/18/2022 3:47:45 PM,54,days,10/11/2022 10:21:41 AM
2811749,In federal jail permanently,Staff see notes,-Charlie,1,54,Absolute beginner Deserter,8/18/2022 4:10:29 PM,8/18/2022 4:10:30 PM,54,days,10/11/2022 10:21:41 AM
2811772,In federal jail permanently,Account marked for deletion,--Venus,1,54,Absolute beginner Deserter,8/18/2022 5:29:37 PM,8/18/2022 6:00:40 PM,54,days,10/11/2022 10:21:41 AM
2811785,In federal jail permanently,Account marked for deletion,JustME123,1,54,Absolute beginner Nudist,8/18/2022 6:01:33 PM,8/25/2022 5:53:38 PM,47,days,10/11/2022 10:21:41 AM
2811792,In federal jail permanently,Account marked for deletion,Lucy--,1,54,Absolute beginner Deserter,8/18/2022 6:25:44 PM,8/18/2022 6:56:29 PM,54,days,10/11/2022 10:21:41 AM
2811819,In federal jail permanently,Account marked for deletion,Salimnco,1,53,Absolute beginner Deserter,8/18/2022 8:03:08 PM,8/18/2022 8:05:12 PM,53,days,10/11/2022 10:21:41 AM
2811850,In federal jail temporarily,Account held until further notice,Grynte,5,53,Beginner Outcast,8/18/2022 9:35:49 PM,9/3/2022 7:31:57 PM,38,days,10/11/2022 10:21:41 AM
2811865,In federal jail permanently,Account marked for deletion,hsgsghshshgshsg,1,53,Absolute beginner Deserter,8/18/2022 10:27:38 PM,8/18/2022 11:52:51 PM,53,days,10/11/2022 10:21:41 AM
2811917,In federal jail permanently,Account marked for deletion,Tnm,5,53,Beginner Scavenger,8/19/2022 2:37:41 AM,9/6/2022 7:12:18 PM,35,days,10/11/2022 10:21:41 AM
2811919,In federal jail permanently,Account marked for deletion,DixieNourmous,2,53,Beginner Samaritan,8/19/2022 2:43:09 AM,10/6/2022 12:41:48 AM,5,days,10/11/2022 10:21:41 AM
2811929,In federal jail permanently,Account marked for deletion,Rexy-,1,53,Absolute beginner Deserter,8/19/2022 3:29:36 AM,8/19/2022 3:52:16 AM,53,days,10/11/2022 10:21:41 AM
2811961,In federal jail permanently,Account marked for deletion,Samzx,1,53,Absolute beginner Deserter,8/19/2022 6:38:22 AM,8/19/2022 6:47:39 AM,53,days,10/11/2022 10:21:41 AM
2811968,In federal jail permanently,Account marked for deletion,DonnyBGoode,5,53,Inexperienced Nudist,8/19/2022 6:54:46 AM,9/1/2022 9:29:56 AM,40,days,10/11/2022 10:21:41 AM
2811969,In federal jail permanently,Account marked for deletion,Gunner-,1,53,Absolute beginner Deserter,8/19/2022 7:02:28 AM,8/19/2022 7:33:13 AM,53,days,10/11/2022 10:21:41 AM
2812002,In federal jail permanently,Account marked for deletion,richbenzowen,1,53,Absolute beginner Deserter,8/19/2022 9:41:39 AM,8/19/2022 11:05:18 AM,53,days,10/11/2022 10:21:41 AM
2812038,In federal jail permanently,Account marked for deletion,Kistoper,1,53,Absolute beginner Deserter,8/19/2022 11:34:48 AM,8/19/2022 11:37:05 AM,53,days,10/11/2022 10:21:41 AM
2812076,In federal jail permanently,Account marked for deletion,AlisonH,1,53,Absolute beginner Deserter,8/19/2022 1:59:26 PM,8/19/2022 2:01:43 PM,53,days,10/11/2022 10:21:41 AM
2812078,In federal jail permanently,Account marked for deletion,TACOS_alt,1,53,Absolute beginner Nudist,8/19/2022 2:02:45 PM,8/21/2022 9:05:32 PM,50,days,10/11/2022 10:21:41 AM
2812085,In federal jail permanently,Account marked for deletion,Sagria,1,53,Absolute beginner Deserter,8/19/2022 2:24:15 PM,8/19/2022 2:26:28 PM,53,days,10/11/2022 10:21:41 AM
2812090,In federal jail permanently,Account marked for deletion,-SNIPER,1,53,Absolute beginner Deserter,8/19/2022 3:05:29 PM,8/19/2022 3:06:37 PM,53,days,10/11/2022 10:21:41 AM
2812115,In federal jail permanently,Account marked for deletion,WaccoonDaMeNaCe,5,53,Beginner Intimidator,8/19/2022 4:32:45 PM,9/30/2022 7:22:43 PM,11,days,10/11/2022 10:21:41 AM
2812135,In federal jail permanently,Account marked for deletion,Eureka-,1,53,Absolute beginner Deserter,8/19/2022 5:21:06 PM,8/19/2022 5:27:46 PM,53,days,10/11/2022 10:21:41 AM
2812144,In federal jail permanently,Account marked for deletion,Broxil,1,53,Absolute beginner Deserter,8/19/2022 5:36:19 PM,8/19/2022 7:45:23 PM,53,days,10/11/2022 10:21:41 AM
2812183,In federal jail permanently,Staff see notes,Jskeks,1,52,Absolute beginner Deserter,8/19/2022 8:01:50 PM,8/19/2022 8:01:51 PM,52,days,10/11/2022 10:21:41 AM
2812194,In federal jail permanently,Staff see notes,Jske,1,52,Absolute beginner Deserter,8/19/2022 8:12:24 PM,8/19/2022 8:12:25 PM,52,days,10/11/2022 10:21:41 AM
2812306,In federal jail permanently,Account marked for deletion,INVESTORS,1,52,Absolute beginner Deserter,8/20/2022 7:13:01 AM,8/20/2022 7:33:38 AM,52,days,10/11/2022 10:21:41 AM
2812318,In federal jail permanently,Account marked for deletion,-Latvian-,1,52,Absolute beginner Deserter,8/20/2022 7:54:41 AM,8/20/2022 8:15:41 AM,52,days,10/11/2022 10:21:41 AM
