"name","level","state","details","desc","position","uid","date","toprint","faction","fid"
"atsaWm32",8,"Federal","Account marked for deletion","In federal jail permanently","Member","2677964","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2677964]atsaWm32 [2677964][/url] - In federal jail permanently (Account marked for deletion)","none",0
"chayYpee-",9,"Federal","Account marked for deletion","In federal jail permanently","Member","2678001","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2678001]chayYpee- [2678001][/url] - In federal jail permanently (Account marked for deletion)","none",0
"apo-twaykwar",10,"Federal","Account marked for deletion","In federal jail permanently","Member","2678149","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2678149]apo-twaykwar [2678149][/url] - In federal jail permanently (Account marked for deletion)","none",0
"8945luck",10,"Federal","Account marked for deletion","In federal jail permanently","Member","2678153","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2678153]8945luck [2678153][/url] - In federal jail permanently (Account marked for deletion)","none",0
"LucyMiracle",6,"Federal","RMT","In federal jail permanently","Leader","2563351","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2563351]LucyMiracle [2563351][/url] - In federal jail permanently (RMT)","none",0
"SilentSiren132",24,"Federal","Account marked for deletion","In federal jail permanently","Leader","2582181","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2582181]SilentSiren132 [2582181][/url] - In federal jail permanently (Account marked for deletion)","none",0
"God_Of_Gambler",13,"Federal","Account marked for deletion","In federal jail permanently","Leader","2651653","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2651653]God_Of_Gambler [2651653][/url] - In federal jail permanently (Account marked for deletion)","none",0
"zzshwg",1,"Federal","Account marked for deletion","In federal jail permanently","Member","2659747","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2659747]zzshwg [2659747][/url] - In federal jail permanently (Account marked for deletion)","none",0
"ImTornApart",3,"Federal","Account held until further notice","In federal jail temporarily","Leader","2657022","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2657022]ImTornApart [2657022][/url] - In federal jail temporarily (Account held until further notice)","none",0
"Sofa666",52,"Federal","RMT","In federal jail permanently","Leader","139731","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=139731]Sofa666 [139731][/url] - In federal jail permanently (RMT)","none",0
"Epicnoob23",11,"Federal","Account marked for deletion","In federal jail permanently","Leader","2502255","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2502255]Epicnoob23 [2502255][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Dreamtowntom",23,"Federal","Account marked for deletion","In federal jail permanently","Leader","2392440","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2392440]Dreamtowntom [2392440][/url] - In federal jail permanently (Account marked for deletion)","none",0
"TioKou",3,"Federal","Account marked for deletion","In federal jail permanently","Member","2661829","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2661829]TioKou [2661829][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Orsk",21,"Federal","Account marked for deletion","In federal jail permanently","Guitarist","3009848","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=3009848]Orsk [3009848][/url] - In federal jail permanently (Account marked for deletion)","none",0
"NoBodyGrace",19,"Federal","Account Marked For Deletion","In federal jail permanently","Co-leader","2603264","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2603264]NoBodyGrace [2603264][/url] - In federal jail permanently (Account Marked For Deletion)","none",0
"JoeZoo",13,"Federal","Account Marked For Deletion","In federal jail permanently","Major","2648652","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2648652]JoeZoo [2648652][/url] - In federal jail permanently (Account Marked For Deletion)","none",0
"Mayamayo",7,"Federal","Account Marked For Deletion","In federal jail permanently","Lieutenant","2672488","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2672488]Mayamayo [2672488][/url] - In federal jail permanently (Account Marked For Deletion)","none",0
"kazibaka12",8,"Federal","Account marked for deletion","In federal jail permanently","Member","2537861","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2537861]kazibaka12 [2537861][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Zymonth",9,"Federal","Account marked for deletion","In federal jail permanently","Member","2646330","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2646330]Zymonth [2646330][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Diann",9,"Federal","Account marked for deletion","In federal jail permanently","Member","2648405","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2648405]Diann [2648405][/url] - In federal jail permanently (Account marked for deletion)","none",0
"TheHoly0ne",1,"Federal","Account marked for deletion","In federal jail permanently","Leader","2663841","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2663841]TheHoly0ne [2663841][/url] - In federal jail permanently (Account marked for deletion)","none",0
"DarkDiablo333",65,"Federal","Account marked for deletion","In federal jail permanently","Leader","1456915","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1456915]DarkDiablo333 [1456915][/url] - In federal jail permanently (Account marked for deletion)","none",0
"lovethemoney",26,"Federal","Account marked for deletion","In federal jail permanently","Member","1485948","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1485948]lovethemoney [1485948][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Lovehooker2026",19,"Federal","Account marked for deletion","In federal jail permanently","Member","2471736","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2471736]Lovehooker2026 [2471736][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Thazking",20,"Federal","Account marked for deletion","In federal jail permanently","Leader","2121876","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2121876]Thazking [2121876][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Alexis47",15,"Federal","Account marked for deletion","In federal jail permanently","Member","2599411","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2599411]Alexis47 [2599411][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Ekundayo",22,"Federal","Account marked for deletion","In federal jail permanently","Leader","2439374","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2439374]Ekundayo [2439374][/url] - In federal jail permanently (Account marked for deletion)","none",0
"fariha",23,"Federal","Account marked for deletion","In federal jail permanently","Co-leader","1404848","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1404848]fariha [1404848][/url] - In federal jail permanently (Account marked for deletion)","none",0
"TheReap",15,"Federal","Account marked for deletion","In federal jail permanently","Member","1411655","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1411655]TheReap [1411655][/url] - In federal jail permanently (Account marked for deletion)","none",0
"zuaan",16,"Federal","Account marked for deletion","In federal jail permanently","Member","1607407","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1607407]zuaan [1607407][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Reeha",17,"Federal","Staff see notes","In federal jail permanently","Member","1607813","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1607813]Reeha [1607813][/url] - In federal jail permanently (Staff see notes)","none",0
"Arif1man",18,"Federal","Account marked for deletion","In federal jail permanently","Member","1609017","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1609017]Arif1man [1609017][/url] - In federal jail permanently (Account marked for deletion)","none",0
"xWind",15,"Federal","Staff see notes","In federal jail permanently","Leader","2373344","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2373344]xWind [2373344][/url] - In federal jail permanently (Staff see notes)","none",0
"Aerie",5,"Federal","Account marked for deletion","In federal jail permanently","Member","2385156","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2385156]Aerie [2385156][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Zilah",8,"Federal","Account marked for deletion","In federal jail permanently","Member","2662190","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2662190]Zilah [2662190][/url] - In federal jail permanently (Account marked for deletion)","none",0
"DNA-",28,"Federal","Account marked for deletion","In federal jail permanently","Leader","759586","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=759586]DNA- [759586][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Awesome0ne",25,"Federal","Account marked for deletion","In federal jail permanently","Hyper Kid","1767284","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1767284]Awesome0ne [1767284][/url] - In federal jail permanently (Account marked for deletion)","none",0
"nature808",16,"Federal","Account marked for deletion","In federal jail permanently","Hyper Kid","2637278","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2637278]nature808 [2637278][/url] - In federal jail permanently (Account marked for deletion)","none",0
"capricon65",23,"Federal","Account Marked For Deletion","In federal jail permanently","Leader","1670136","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1670136]capricon65 [1670136][/url] - In federal jail permanently (Account Marked For Deletion)","none",0
"tokwi",15,"Federal","Account marked for deletion","In federal jail permanently","Member","2021416","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2021416]tokwi [2021416][/url] - In federal jail permanently (Account marked for deletion)","none",0
"hsanders",25,"Federal","Account marked for deletion","In federal jail permanently","Member","2128921","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2128921]hsanders [2128921][/url] - In federal jail permanently (Account marked for deletion)","none",0
"FreddeCashMan",16,"Federal","Account marked for deletion","In federal jail permanently","Thomas Partey","1963240","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1963240]FreddeCashMan [1963240][/url] - In federal jail permanently (Account marked for deletion)","none",0
"yeetamongo76",32,"Federal","Account marked for deletion","In federal jail permanently","Member","1964375","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1964375]yeetamongo76 [1964375][/url] - In federal jail permanently (Account marked for deletion)","none",0
"AdrenalineJunky",19,"Federal","Account marked for deletion","In federal jail permanently","Thomas Partey","2161233","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2161233]AdrenalineJunky [2161233][/url] - In federal jail permanently (Account marked for deletion)","none",0
"arnoldcuzboy",12,"Federal","Account marked for deletion","In federal jail permanently","David Luiz","2558727","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2558727]arnoldcuzboy [2558727][/url] - In federal jail permanently (Account marked for deletion)","none",0
"cartmanbruh",13,"Federal","Account marked for deletion","In federal jail permanently","David Luiz","2558901","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2558901]cartmanbruh [2558901][/url] - In federal jail permanently (Account marked for deletion)","none",0
"KellyThit",8,"Federal","Account Marked For Deletion","In federal jail permanently","Leader","2668155","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2668155]KellyThit [2668155][/url] - In federal jail permanently (Account Marked For Deletion)","none",0
