"faction","stat","name","level","total","side","activity","id","update","fid"
"Malaysia","124.57k","wongsui",12,124567,"Other",0.072,2142313,1717621592.49914,7680
"Malaysia","695.95m","ft1112",60,695950141,"Other",0.293,2144148,1716757600.69671,7680
"Malaysia","1.21m","DarksiderX",30,1206050,"Other",0.357,2149233,1717275987.51412,7680
"Malaysia","735.9k","K_Fourteen",25,735901,"Other",1.335,2149316,1718442382.106,7680
"Malaysia","615.46k","klutchzee",35,615462,"Other",0.805,2151279,1718528780.64238,7680
"Malaysia","111.22m","Fushen",70,111215909,"Other",0.102,2157842,1717362412.99191,7680
"Malaysia","222.96m","Aari",40,222958331,"Other",0.131,2243011,1716757600.69671,7680
"Malaysia","243.25m","IpinTiger",45,243250479,"Other",0.017,2324492,1716973652.66914,7680
"Malaysia","64.03k","basiir",27,64027,"Other",0.893,2458185,1717794442.90018,7680
"Malaysia","22.51m","putriego",40,22505545,"Other",0.033,2460864,1717491990.29533,7680
"Malaysia","28.98m","Tetikus",20,28977628,"Other",0.245,2465872,1716714382.81286,7680
"Malaysia","24.99m","Cinabeng",47,24992705,"Other",0.032,2513926,1716757600.69671,7680
"Malaysia","11.47m","HarimauPutih",55,11467451,"Other",0.153,2534711,1718528780.64238,7680
"Malaysia","767.74k","Cimii",36,767742,"Other",0.165,2550740,1716930438.83649,7680
"Malaysia","50.69m","Pro_Goal",21,50687735,"Other",0.034,2557570,1718442382.106,7680
"Malaysia","1.46m","ElKito",55,1459348,"Other",0.069,2578504,1717751225.31149,7680
"Malaysia","155.32k","Kerengge",15,155325,"Other",0.992,2627611,1716627989.10529,7680
"Malaysia","177.27k","iechieka",15,177269,"Other",0.11,2632842,1717449225.68708,7680
"Malaysia","96.12k","Valcross",36,96117,"Other",0.078,2639814,1718442382.106,7680
"Malaysia","41.71m","Kyone",52,41712142,"Other",0.1,2672629,1718442382.106,7680
"Malaysia","64.92k","Amoskittow",22,64919,"Other",0.014,2803354,1718571973.25892,7680
"Malaysia","186.26k","verttical",28,186264,"Other",0.037,2842328,1717449225.68708,7680
"Malaysia","4.7k","ManMannn",22,4700,"Other",0.008,3003369,1718528780.64238,7680
"Malaysia","116.19k","Zeckwell",25,116194,"Other",0.827,3039178,1718528780.64238,7680
"Malaysia","26","Nellstum",5,26,"Other",0.279,3273956,1716498408.71961,7680
"Malaysia","26","Rexizer",2,26,"Other",0.074,3323502,1718312841.16281,7680
"Malaysia","1.25b","CherryPepper",60,1248001217,"Other",0.053,344971,1718874388.64975,7680
"Malaysia","34.43m","motoreza",55,34430744,"Other",0.117,2282663,1718874388.64975,7680
"Marv&#039;s Socks","538.1m","TimP",73,538097922,"Other",0.12,265150,1716757600.69671,8566
"Marv&#039;s Socks","1.79b","Dredd2099",23,1788439124,"Other",0.013,454587,1717362412.99191,8566
"Marv&#039;s Socks","1.94b","Kimmy_Claire",35,1943906365,"Other",0.233,771848,1718442382.106,8566
"Marv&#039;s Socks","1.55b","XCaliburD",79,1553716508,"Other",0.057,1984127,1717621592.49914,8566
"Marv&#039;s Socks","41.91m","Brittking",32,41905078,"Other",0.032,2049808,1718442382.106,8566
"Marv&#039;s Socks","705.07m","MrHanske2",89,705067346,"Other",0.28,2114076,1717621592.49914,8566
"Marv&#039;s Socks","48.36m","The_Monster",35,48363883,"Other",0.029,2144009,1716627989.10529,8566
"Marv&#039;s Socks","62.38m","Lord_Destructo",50,62379695,"Other",0.034,2148936,1718528780.64238,8566
"Marv&#039;s Socks","823.43m","IKUUUUUU",80,823427809,"Other",0.116,2149263,1717449225.68708,8566
"Marv&#039;s Socks","1.03b","Ryuofhi",78,1032670907,"Other",0.299,2181677,1718442382.106,8566
"Marv&#039;s Socks","1.85b","Lilfi",55,1849918909,"Other",0.377,2421990,1718528780.64238,8566
"Marv&#039;s Socks","342.18k","PhantonRaven",41,342184,"Other",0.064,2702298,1718744807.10811,8566
"Marv&#039;s Socks","770.68k","Rixoan",35,770684,"Other",0.033,2757426,1717967205.0065,8566
"Marv&#039;s Socks","417.5k","Plort",30,417504,"Other",0.027,2822552,1717837588.82962,8566
"Marv&#039;s Socks","164.47k","IstvankaZolya",20,164472,"Other",0.068,3139847,1717449225.68708,8566
"Masterminds of Mischief","194.99m","Xyr",47,194987977,"JFK",1.069,15921,1716757600.69671,31764
"Masterminds of Mischief","2.45b","PeyDAmaN",90,2451066775,"JFK",0.345,16352,1717362412.99191,31764
"Masterminds of Mischief","4.32b","mosh",100,4319704236,"JFK",1.428,235181,1716930438.83649,31764
"Masterminds of Mischief","172.53m","XxAce202xX",54,172534449,"JFK",0.557,236240,1718615186.31814,31764
"Masterminds of Mischief","2.93b","Gooner199114",88,2930657634,"JFK",0.081,285066,1717664789.64243,31764
"Masterminds of Mischief","24.88m","Brummiechris89",50,24877884,"JFK",0.879,385375,1716325591.7635,31764
"Masterminds of Mischief","1.02b","21Guns",79,1019773244,"JFK",0.038,954102,1718787987.99409,31764
"Masterminds of Mischief","3.05b","IIlllllHlllllII",98,3053298858,"JFK",0.454,1331003,1718442382.106,31764
"Masterminds of Mischief","1.53b","curtisn",87,1533870565,"JFK",0.17,1491862,1716757600.69671,31764
"Masterminds of Mischief","1.73b","Bolsa",99,1730614070,"JFK",1.239,1550082,1718442382.106,31764
"Masterminds of Mischief","903.52m","Pain",77,903519109,"JFK",0.388,1605082,1718528780.64238,31764
"Masterminds of Mischief","8.36b","DeathDiviner",100,8358549167,"JFK",0.787,1729232,1718442382.106,31764
"Masterminds of Mischief","14.29m","Louie",36,14289488,"JFK",0.596,1959435,1717362412.99191,31764
"Masterminds of Mischief","205.94m","Ant",65,205944302,"JFK",0.256,1978997,1718442382.106,31764
"Masterminds of Mischief","4.56b","Ph6nt0m",99,4556247811,"JFK",0.816,2009563,1718442382.106,31764
"Masterminds of Mischief","2.63b","MrChapsticks",85,2628384364,"JFK",2.051,2047548,1716627989.10529,31764
"Masterminds of Mischief","130.26m","Andrey",50,130257751,"JFK",0.064,2080009,1716757600.69671,31764
"Masterminds of Mischief","2.75m","Keegsten",58,2746542,"JFK",0.196,2106424,1718787987.99409,31764
"Masterminds of Mischief","916.32m","bioshoq",69,916324545,"JFK",0.064,2155708,1717319204.46127,31764
"Masterminds of Mischief","977.33m","Silascee",100,977326652,"JFK",0.677,2186154,1718615186.31814,31764
"Masterminds of Mischief","493.06k","Marjaana",25,493063,"JFK",0.053,2186981,1717362412.99191,31764
"Masterminds of Mischief","167.27m","Darksoul64",67,167271227,"JFK",0.529,2343342,1718787987.99409,31764
"Masterminds of Mischief","17.2m","NightCobra7",33,17196312,"JFK",0.072,2385890,1716930438.83649,31764
"Masterminds of Mischief","47.33m","Dillydally",40,47328347,"JFK",0.366,2395657,1717837588.82962,31764
"Masterminds of Mischief","448.09m","Shuman72",79,448093794,"JFK",0.602,2457482,1716757600.69671,31764
"Masterminds of Mischief","17.48m","DaftPunkEnjoyer",65,17483007,"JFK",0.473,2472597,1716498408.71961,31764
"Masterminds of Mischief","45.51m","Qpp12",70,45506556,"JFK",0.503,2474725,1718442382.106,31764
"Masterminds of Mischief","1.13m","Mereis",48,1130143,"JFK",0.138,2517557,1718442382.106,31764
"Masterminds of Mischief","14.03m","-Nat-",47,14034983,"JFK",0.079,2533006,1716541677.85069,31764
"Masterminds of Mischief","2.71b","Hell-Cat",100,2709448352,"JFK",2.797,2534899,1716757600.69671,31764
"Masterminds of Mischief","13.68m","OGsamuraiX",59,13679351,"JFK",0.076,2541479,1716844006.31174,31764
"Masterminds of Mischief","3.14b","Moonpiez",97,3136125003,"JFK",0.239,2544771,1718442382.106,31764
"Masterminds of Mischief","1.34m","OpOoP",33,1335451,"JFK",0.082,2578786,1718442382.106,31764
"Masterminds of Mischief","215.54k","McDonaldDuck",32,215541,"JFK",0.094,2643266,1718528780.64238,31764
"Masterminds of Mischief","34.86m","Mad-Man-Dan",70,34864915,"JFK",0.671,2677256,1716757600.69671,31764
"Masterminds of Mischief","55.46m","Dark-Fairy",56,55459443,"JFK",0.96,2677261,1717449225.68708,31764
"Masterminds of Mischief","5.03m","JDtheRipper",46,5031361,"JFK",0.155,2751054,1716930438.83649,31764
"Masterminds of Mischief","661.18m","PrinitongManok",15,661180325,"JFK",0.306,2766017,1717967205.0065,31764
"Masterminds of Mischief","938.94k","Laxonia",58,938940,"JFK",0.851,2814836,1718744807.10811,31764
"Masterminds of Mischief","846.57k","MisterDeep",50,846573,"JFK",0.326,2850119,1717103221.09932,31764
"Masterminds of Mischief","10.39m","Gym",15,10391898,"JFK",0.891,2925723,1718312841.16281,31764
"Masterminds of Mischief","1.09m","Ukulele1",36,1093659,"JFK",0.281,2932450,1717664789.64243,31764
"Masterminds of Mischief","981.47k","Sunk1",32,981468,"JFK",0.62,2938911,1717449225.68708,31764
"Masterminds of Mischief","488.64k","mugshoot",33,488635,"JFK",0.29,2942195,1718528780.64238,31764
"Masterminds of Mischief","677.37k","KapetanMM",35,677371,"JFK",1.64,2945778,1716325591.7635,31764
"Masterminds of Mischief","480.77k","Samsowhat",23,480767,"JFK",0.584,2951242,1717837588.82962,31764
"Masterminds of Mischief","1.27m","Chilllly",43,1265598,"JFK",0.728,2971436,1717362412.99191,31764
"Masterminds of Mischief","325.34k","AllisonOnIcr",35,325344,"JFK",0.845,2986350,1716757600.69671,31764
"Masterminds of Mischief","2.67m","CalJ",38,2672422,"JFK",0.99,2998313,1716930438.83649,31764
"Masterminds of Mischief","1.22m","boebelas",43,1221162,"JFK",0.557,3012231,1716757600.69671,31764
"Masterminds of Mischief","768.83k","99ior",40,768827,"JFK",0.426,3014470,1717621592.49914,31764
"Masterminds of Mischief","943.58k","NOBITA-121",30,943581,"JFK",0.264,3040120,1718744807.10811,31764
"Masterminds of Mischief","135.71k","Persep",25,135710,"JFK",0.235,3080338,1717275987.51412,31764
"Masterminds of Mischief","183.06k","UKDavid",30,183065,"JFK",0.346,3096129,1717103221.09932,31764
"Masterminds of Mischief","12.26k","GuapoSalamanca",17,12256,"JFK",0.502,3097526,1716368796.20236,31764
"Masterminds of Mischief","25.14k","PhilbertMcPleb",27,25137,"JFK",0.274,3133262,1716844006.31174,31764
"Masterminds of Mischief","896.06k","Nugzy",40,896064,"JFK",2.204,3140030,1718442382.106,31764
"Masterminds of Mischief","135.73k","dizasta2012",27,135731,"JFK",0.406,3143003,1717837588.82962,31764
"Masterminds of Mischief","8.05k","Robert6",16,8047,"JFK",0.307,3157270,1716930438.83649,31764
"Masterminds of Mischief","127.12k","blackc",32,127119,"JFK",0.498,3165846,1718787987.99409,31764
"Masterminds of Mischief","36.91k","Clarky88",22,36912,"JFK",0.136,3185236,1717016825.66421,31764
"Masterminds of Mischief","462.35k","5Stickyfingerz",25,462345,"JFK",0.2,3185965,1718442382.106,31764
"Masterminds of Mischief","5.13k","GrandEntity",12,5129,"JFK",0.179,3210904,1718183186.59887,31764
"Masterminds of Mischief","79.43k","ttmongoose42",21,79432,"JFK",0.464,3213162,1717449225.68708,31764
"Masterminds of Mischief","169.52k","PurpleKush45666",20,169516,"JFK",3.436,3248886,1718442382.106,31764
"Masterminds of Mischief","53.44k","Luna420",22,53443,"JFK",1.545,3248892,1717621592.49914,31764
"Masterminds of Mischief","20.8k","Black_Maverick",21,20800,"JFK",0.751,3253428,1717664789.64243,31764
"Masterminds of Mischief","119.07k","-GANG-BANGER-",15,119070,"JFK",1.48,3268095,1718744807.10811,31764
"Masterminds of Mischief","1.31k","Valdori",7,1314,"JFK",0.297,3275003,1716498408.71961,31764
"Masterminds of Mischief","50.98k","Snowi_RSA",20,50979,"JFK",4.359,3291178,1718312841.16281,31764
"Masterminds of Mischief","16.22m","DragonKIngToron",31,16217938,"JFK",0.479,1890198,1718874388.64975,31764
"Masterminds of Mischief","32.65m","TurtReynolds",73,32654393,"JFK",1.643,2472641,1718874388.64975,31764
"Masterminds of Mischief","559.84m","HOP3",30,559841448,"JFK",0.414,2635446,1718874388.64975,31764
"Masterminds of Mischief","592.79k","Yolina",52,592788,"JFK",0.415,2818591,1718874388.64975,31764
"Materia","3.11b","Lasciel",100,3109339079,"Other",0.693,27244,1718442382.106,23193
"Materia","6.11b","Cloud",100,6108469400,"Other",1.549,109736,1718442382.106,23193
"Materia","4.8b","HELL",93,4796555293,"Other",1.068,283717,1717362412.99191,23193
"Materia","4.56b","Hostile",100,4561406612,"Other",7.102,302419,1718442382.106,23193
"Materia","545.68m","RustyNutt",74,545682065,"Other",1.137,325079,1716541677.85069,23193
"Materia","1.88b","bjm37",100,1883810717,"Other",2.748,327973,1716757600.69671,23193
"Materia","860.3m","Benadiction",71,860301081,"Other",0.131,444762,1718528780.64238,23193
"Materia","1.22b","Madara_Uchiha01",70,1221459206,"Other",0.171,1320165,1718442382.106,23193
"Materia","1.05b","Jim",77,1046253519,"Other",1.023,1325427,1717664789.64243,23193
"Materia","1.7b","LSD",90,1695118749,"Other",0.675,1764304,1717751225.31149,23193
"Materia","2.69b","SENTINEL",94,2685650596,"Other",0.139,1767207,1718528780.64238,23193
"Materia","575.15m","SnowVicane",70,575149493,"Other",1.407,1774084,1717664789.64243,23193
"Materia","1.26b","aMuf",15,1263192635,"Other",1.056,1798567,1718615186.31814,23193
"Materia","313.57m","Dox",58,313572102,"Other",0.097,1884129,1716973652.66914,23193
"Materia","5.05b","CapnJack",100,5054752126,"Other",0.874,1929462,1717449225.68708,23193
"Materia","772.53m","Kweld",79,772534325,"Other",0.357,1958506,1718442382.106,23193
"Materia","1.6b","lilred5",80,1596701333,"Other",0.486,1970144,1718528780.64238,23193
"Materia","134.68m","Ezequiel",60,134681510,"Other",0.508,2012284,1716541677.85069,23193
"Materia","136.53m","steven2722",18,136526460,"Other",0.232,2029294,1718442382.106,23193
"Materia","2.82b","Tamale-Loco",84,2822502247,"Other",0.058,2031698,1718442382.106,23193
"Materia","1.83b","Grag",81,1832989497,"Other",0.653,2092805,1718744807.10811,23193
"Materia","59.32m","ReillyG",60,59321919,"Other",0.127,2093625,1717103221.09932,23193
"Materia","558.61k","Keelled",36,558614,"Other",0.105,2113614,1717275987.51412,23193
"Materia","624.97m","Snappin_Nex",66,624971889,"Other",0.802,2128151,1718615186.31814,23193
"Materia","1.07b","-CHARIZARD-",90,1068283322,"Other",0.587,2256805,1716973652.66914,23193
"Materia","187.16m","LordToadington",69,187160407,"Other",0.551,2313093,1717837588.82962,23193
"Materia","1.87m","HELARI",50,1870079,"Other",0.241,2471215,1716541677.85069,23193
"Materia","635.34k","gijo777",45,635344,"Other",0.411,2564516,1717837588.82962,23193
"Materia","76.12k","C3po99",15,76116,"Other",0.434,2652017,1718442382.106,23193
"Materia","2.36m","Dea1h_Machine",45,2356655,"Other",2.001,2670464,1718442382.106,23193
"Materia","266.14m","VitoTheWeasel",72,266141476,"Other",0.271,2747858,1716627989.10529,23193
"Materia","319k","Noxeria",20,319003,"Other",0.169,2780084,1716714382.81286,23193
"Materia","545.96k","candykrush",38,545961,"Other",0.531,2784432,1718442382.106,23193
"Materia","329.41m","JackP3",53,329406002,"Other",0.408,2809134,1717664789.64243,23193
"Materia","89.47k","Voriii",26,89466,"Other",0.788,2810478,1716887209.42222,23193
"Materia","231.81k","FurryTame",29,231814,"Other",0.202,2872673,1717362412.99191,23193
"Materia","17.25m","Kaiser",50,17252528,"Other",2.452,2917403,1717362412.99191,23193
"Materia","150.22k","ThomasShelbyMP",32,150216,"Other",0.188,2930328,1718442382.106,23193
"Materia","520.47k","ErinoBerisakin",41,520473,"Other",0.483,2968340,1716757600.69671,23193
"Materia","87.97k","The86Dog",30,87969,"Other",0.391,2973610,1717319204.46127,23193
"Materia","6.33m","Sav-",49,6328977,"Other",1.548,2996971,1718442382.106,23193
"Materia","20.92k","bananagod",22,20920,"Other",0.092,3035588,1717751225.31149,23193
"Materia","1.19m","Tinsey",35,1188650,"Other",1.2,3062288,1718312841.16281,23193
"Materia","659.89k","TIMEcreaper",15,659890,"Other",0.602,3067441,1718442382.106,23193
"Materia","449.64k","joenairn",33,449642,"Other",0.497,3077361,1718615186.31814,23193
"Materia","54.29k","Googer",23,54288,"Other",1.059,3156041,1717362412.99191,23193
"Materia","27.27k","TheZethron",19,27273,"Other",0.71,3262806,1718442382.106,23193
"Materia","9.16k","SpinShady",14,9165,"Other",0.601,3284615,1717794442.90018,23193
"Materia","726","TheRealMinator",9,726,"Other",0.444,3291754,1718140032.05234,23193
"Materia","2.37k","Yukult",8,2367,"Other",0.173,3299205,1717449225.68708,23193
"Materia","26","X73",5,26,"Other",0.368,3318283,1718140032.05234,23193
"Materia","235.28m","Daltomoto",77,235278638,"Other",1.36,2573844,1718874388.64975,23193
"Medic!!","4.7b","Miss-B-Havin",100,4701206642,"OBN",1.248,425210,1717751225.31149,40992
"Medic!!","1.39b","Indolent",93,1394274891,"OBN",1.234,538161,1716757600.69671,40992
"Medic!!","2.04b","Polly_Grey",99,2035303490,"OBN",0.358,915782,1718442382.106,40992
"Medic!!","261.51m","Doc-On-Duty",65,261514644,"OBN",1.156,1266551,1716325591.7635,40992
"Medic!!","4.32b","Zomnus",100,4321597292,"OBN",2.048,1303667,1717319204.46127,40992
"Medic!!","2.03b","Tannsteinn",94,2034215273,"OBN",0.382,1466821,1717319204.46127,40992
"Medic!!","1.75b","WhackadillyWoo",94,1750390343,"OBN",0.166,1770454,1718528780.64238,40992
"Medic!!","4.56b","Misgrey",100,4564005862,"OBN",2.76,1862726,1716930438.83649,40992
"Medic!!","71.29m","Ripica",25,71292139,"OBN",0.369,1919797,1717103221.09932,40992
"Medic!!","329.15m","BlackoDespair",84,329146527,"OBN",0.624,1956992,1716412000.37359,40992
"Medic!!","1.3b","exca314",31,1297895302,"OBN",3.759,1969256,1716412000.37359,40992
"Medic!!","1.62b","Trychy00",71,1623121272,"OBN",2.166,1973090,1716930438.83649,40992
"Medic!!","351.91m","ThreeLetters3",83,351914109,"OBN",0.821,2067692,1718442382.106,40992
"Medic!!","5.33b","cestlatimmy",100,5331436128,"OBN",3.839,2107631,1718053675.45723,40992
"Medic!!","1.4b","Father",81,1399837926,"OBN",0.145,2131687,1718442382.106,40992
"Medic!!","175.09m","VixtrixAKQ",60,175091962,"OBN",0.29,2147989,1717103221.09932,40992
"Medic!!","3.46b","Jairyll",100,3459571929,"OBN",4.928,2167612,1717362412.99191,40992
"Medic!!","4.95b","Stiiewo",96,4954755333,"OBN",0.184,2169178,1718442382.106,40992
"Medic!!","904.64m","SigneowTheCat",81,904637656,"OBN",0.642,2178093,1717362412.99191,40992
"Medic!!","5.42b","BeefSupreme",100,5417404472,"OBN",0.844,2181934,1717103221.09932,40992
"Medic!!","231.9m","FLIZO",75,231898962,"OBN",0.476,2189772,1718442382.106,40992
"Medic!!","907.56k","SmallEmber",40,907561,"OBN",0.19,2191615,1718615186.31814,40992
"Medic!!","3.47b","DaDood",100,3467215716,"OBN",2.613,2204689,1717621592.49914,40992
"Medic!!","1.24b","Lightor",95,1240026511,"OBN",3.847,2215463,1716325591.7635,40992
"Medic!!","47.33m","MrDot",62,47325482,"OBN",0.832,2224023,1717319204.46127,40992
"Medic!!","2.75b","Taz_Devlin",93,2746580469,"OBN",1.149,2281917,1718442382.106,40992
"Medic!!","914.83m","cbinc",71,914833433,"OBN",0.902,2304855,1716412000.37359,40992
"Medic!!","4.12b","WaywardSquid",97,4118801279,"OBN",3.552,2330087,1717621592.49914,40992
"Medic!!","1.34m","chrollo108",30,1344425,"OBN",0.694,2371601,1716844006.31174,40992
"Medic!!","21.94m","Sciz",20,21942178,"OBN",0.497,2384023,1717362412.99191,40992
"Medic!!","68.28m","Doge5935",52,68279254,"OBN",0.66,2384632,1718442382.106,40992
"Medic!!","206.11m","roadwarrior1108",55,206108661,"OBN",0.116,2390301,1716412000.37359,40992
"Medic!!","24.83m","McJesus",56,24830085,"OBN",0.122,2425248,1718442382.106,40992
"Medic!!","1.41b","snoopyking5",80,1405808759,"OBN",0.431,2430760,1717103221.09932,40992
"Medic!!","1.23b","baiblagoy",88,1232924870,"OBN",0.709,2463665,1716757600.69671,40992
"Medic!!","894.73m","XTR3M1ST",82,894732356,"OBN",1.319,2560759,1717319204.46127,40992
"Medic!!","162.19m","SnakeLynn",52,162193636,"OBN",0.392,2588462,1716757600.69671,40992
"Medic!!","406.59m","-Castor-",56,406589094,"OBN",0.661,2632654,1717664789.64243,40992
"Medic!!","2.25m","Ironman633",59,2251381,"OBN",0.262,2652680,1718442382.106,40992
"Medic!!","1.66b","Kopfstimmen",93,1655171665,"OBN",2.233,2666713,1718442382.106,40992
"Medic!!","767.28k","Housane",37,767275,"OBN",0.576,2671664,1718615186.31814,40992
"Medic!!","1.04m","Symphony29",34,1039670,"OBN",0.434,2676812,1717319204.46127,40992
"Medic!!","15.55m","Zalrot",52,15550181,"OBN",0.203,2685960,1716714382.81286,40992
"Medic!!","1.54m","Dracarys0o7",59,1537947,"OBN",0.179,2693264,1717664789.64243,40992
"Medic!!","318.26m","Boxxman",82,318262884,"OBN",3.377,2693291,1717275987.51412,40992
"Medic!!","1.47b","fuzzy-focus",87,1470744260,"OBN",1.068,2696902,1717319204.46127,40992
"Medic!!","219.05m","SweetTart",72,219052611,"OBN",1.614,2700522,1716325591.7635,40992
"Medic!!","769.63m","Madmike842",82,769626259,"OBN",1.978,2722833,1718528780.64238,40992
"Medic!!","757.75m","LilahBryant",85,757745112,"OBN",1.44,2756313,1716541677.85069,40992
"Medic!!","1.08b","TinaLOfficial",69,1078464210,"OBN",1.484,2758120,1718528780.64238,40992
"Medic!!","1.17m","Dimma",34,1174827,"OBN",1.921,2758522,1718615186.31814,40992
"Medic!!","147.54m","Blasmus77",65,147537787,"OBN",0.858,2765018,1716325591.7635,40992
